dataset,topology_type,timestep,metagate_selector,metagate_confidence,metagate_mlu,oracle_selector,oracle_mlu,bn_mlu,topk_mlu,sens_mlu,gnn_mlu,correct,t_bn_ms,t_topk_ms,t_sens_ms,t_gnn_ms,t_features_ms,t_mlp_ms,t_lp_ms,t_decision_ms,t_total_ms
geant,known,490,bottleneck,0.9316224455833435,0.18364798549532096,bottleneck,0.1836479854953209,0.1836479854953209,0.1854966757349784,0.185496676002328,0.1854966757349784,1,1.9115000004603644,0.032791999728942756,2.1802080000270507,3.690833999826282,0.7840830003260635,0.14287500016507693,26.076415999341407,8.74229200053378,38.29150000001391
geant,known,491,bottleneck,0.8858997821807861,0.18585911229706698,bottleneck,0.1858591122970669,0.1858591122970669,0.1885810630398222,0.1885810630398222,0.1885810629020113,1,1.7974580005102325,0.03145800019410672,2.157791999707115,3.7812910004504374,0.7489580002584262,0.13912499980506254,26.040124999781256,8.65608200092538,38.142167000842164
geant,known,492,bottleneck,0.9234117269515991,0.1823321782361708,bottleneck,0.1823321782361708,0.1823321782361708,0.1842880003461774,0.1842880003446056,0.1842880002763702,1,1.7710419997456484,0.03283299975009868,2.1630839992212714,3.744791000826808,0.7340829997701803,0.13704199955100194,26.117917000192392,8.582874998865009,38.05137499966804
geant,known,493,bottleneck,0.8380435109138489,0.18037417280514634,bottleneck,0.1803741728051463,0.1803741728051463,0.1834080442978502,0.1834080440964992,0.1834080447175326,1,1.8186670004070038,0.02949999998236308,2.1889580002607545,3.8659579995510285,0.8003749999261345,0.14833400018687826,26.24074999948789,8.851792000314163,38.54454099928262
geant,known,494,bottleneck,0.8793654441833496,0.18396294954529072,bottleneck,0.1839629495452907,0.1839629495452907,0.1862440412885027,0.186244041599296,0.1862440413337105,1,1.7899169997690478,0.03199999991920777,2.172167000026093,3.837250000287895,0.86345900035667,0.16645800042169867,27.05770800002938,8.861251000780612,39.35033299967472
geant,known,495,bottleneck,0.6557933688163757,0.18120132366398864,gnn,0.1812013226528914,0.1812013236639886,0.1812013227267139,0.1812013228368582,0.1812013226528914,0,1.8377500000497093,0.033291999898210634,2.1991249996062834,3.7825830004294403,0.7956669996929122,0.1442909997422248,27.095125000414555,8.79270799941878,39.486791999479465
geant,known,496,bottleneck,0.8098880052566528,0.1872271782248276,bottleneck,0.1872271782248276,0.1872271782248276,0.1876236157785364,0.1876236159634965,0.1876236160372897,1,1.7923340001289034,0.033291999898210634,2.178541999455774,3.8897499998711282,0.7691250002608285,0.14566700065188343,27.16500000042288,8.808710000266728,39.633917000173824
geant,known,497,bottleneck,0.6554515361785889,0.18457130377872707,bottleneck,0.184571303778727,0.184571303778727,0.1863557909293912,0.1863557909293911,0.1863557907078028,1,1.93737500012503,0.03724999987753108,2.18095899981563,3.8877910001247074,0.8297080003103474,0.14191699938237434,27.314832999763894,9.01499999963562,39.793250000002445
geant,known,498,bottleneck,0.6762692332267761,0.18150460424695364,bottleneck,0.1815046042469536,0.1815046042469536,0.1837883645723921,0.1837883645723921,0.1837883645723921,1,1.840249999986554,0.03899999956047395,2.2754999999961,3.897415999745135,0.803957999778504,0.1483329997427063,26.848292000067886,9.004456998809474,39.20845799984818
geant,known,499,bottleneck,0.8094744682312012,0.18034435804887602,bottleneck,0.180344358048876,0.180344358048876,0.1844474741606732,0.1825045344300334,0.1825045343759682,1,1.7914999998538406,0.0307080008496996,2.1987090003676713,3.8923750007597846,0.781290999839257,0.14000000010128133,26.974499999596446,8.834583001771534,39.23049999957584
cernet,known,425,bottleneck,0.9476894736289978,1973.7132337853334,bottleneck,1973.7132337853336,1973.7132337853336,2007.08112823396,2011.4570133703176,2002.158855102615,1,6.6433330002837465,0.09758299984241603,7.928915999400488,10.497207999833336,0.8306249992529047,0.1340829994660453,39.352999999209715,26.131747998078936,77.57999999921594
cernet,known,426,bottleneck,0.8868744969367981,1973.0030374896814,bottleneck,1973.0030374896817,1973.0030374896817,2000.2347713999347,2012.474450611104,1981.7107351794832,1,6.5462080001452705,0.08333400000992697,8.137416999488778,10.67716699981247,0.8502919999955338,0.17187499997817213,39.18766700007836,26.466292999430152,77.69016699967324
cernet,known,427,bottleneck,0.5542752742767334,1971.9606029089405,gnn,1948.5842918227595,1971.9606029089405,1982.906081617029,1986.3406135319333,1948.5842918227595,0,6.555041999490641,0.08450000041193562,8.20658300017385,10.624874999848544,0.9042499996212428,0.20154200046818005,39.60166599972581,26.576792000014393,78.19450000079087
cernet,known,428,gnn,0.6837472915649414,1939.763525118143,bottleneck,1935.8805574769656,1935.8805574769656,1972.2954335229435,1972.3561398598583,1939.763525118143,0,6.6440000000511645,0.08741600049688714,8.065209000051254,10.803665999446821,0.8403329993598163,0.15920799978630384,39.651999999477994,26.599831999192247,78.31099999930302
cernet,known,429,gnn,0.5133076906204224,1949.2953694793546,bottleneck,1927.0729818815628,1927.0729818815628,1955.201417766939,1957.4969032042693,1949.2953694793543,0,6.517625000014959,0.08095900011539925,8.307500000228174,10.588916000415338,0.8684579997861874,0.15941700075927656,39.780582999810576,26.522875001319335,78.45149999957357
cernet,known,430,gnn,0.8157539963722229,1940.7866571569564,gnn,1940.7866571569564,1946.7894379262648,1955.1197674257155,1961.456756245315,1940.7866571569564,1,6.604875000448374,0.08520800020050956,8.392541999455716,10.664374999578285,0.9366249996674014,0.19791700015048264,49.26933299975644,26.88154199950077,88.16495900009613
cernet,known,431,gnn,0.7207204699516296,1907.6998414557456,bottleneck,1902.0844621081735,1902.0844621081735,1913.1203455771993,1919.6904597074747,1907.6998414557456,0,6.590625000171713,0.08579099994676653,8.15912500002014,10.758583000097133,0.8839579995765234,0.17279199983022409,39.4262500003606,26.6508739996425,78.40241699977923
cernet,known,432,gnn,0.6167305707931519,1896.3845143216574,bottleneck,1890.8366379461393,1890.8366379461393,1917.867415435699,1913.26553234304,1896.3845143216577,0,6.541417000335059,0.08054199952312047,8.184124999388587,10.255916999994952,0.9517910002614371,0.1996669998334255,39.45754100004706,26.21345899933658,77.81620800051314
cernet,known,433,bottleneck,0.6186912655830383,1860.592055607057,bottleneck,1860.592055607057,1860.592055607057,1883.5442356745407,1865.8265790640855,1863.1546371276645,1,6.6521250000732834,0.08679199981997954,8.696875000168802,11.077082999690901,0.8607919999121805,0.15999999959603883,39.5444169998882,27.533666999261186,79.18637500006298
cernet,known,434,gnn,0.699504017829895,1827.5208987772373,bottleneck,1814.9136718965103,1814.9136718965103,1830.9771609738864,1851.7165301706168,1827.520898777237,0,6.4874589997998555,0.08479100051772548,8.188124999833235,10.664374999578285,0.8569999999963329,0.15700000039942097,39.352083999801835,26.438750000124855,78.09312500012311
cernet,known,435,bottleneck,0.8912315964698792,1793.6946897451992,bottleneck,1793.6946897451992,1793.6946897451992,1838.3919832865397,1812.8054357868216,1816.2713911324977,1,6.502917000034358,0.08724999952391954,8.202541000173369,10.483542000656598,0.9232920001522871,0.18679200002225116,39.76541699921654,26.386334000562783,78.44674999978452
cernet,known,436,bottleneck,0.6373351812362671,1757.8768971840498,bottleneck,1757.8768971840498,1757.8768971840498,1780.089535967508,1783.651953802189,1776.6177884511587,1,6.84254099996906,0.08454199996776879,8.135875000334636,10.888208000324084,0.9924579999278649,0.16791699999885168,39.60958300012862,27.111541000522266,79.03020899993862
cernet,known,437,gnn,0.8802719712257385,1747.8247006979332,bottleneck,1726.3230946643046,1726.3230946643046,1742.865393953981,1752.285575334144,1747.8247006979332,0,6.667583000307786,0.09116599994740682,8.137416999488778,10.680708000109007,0.8699159998286632,0.1532500000394066,39.6622500002195,26.600039999721048,78.66437499978929
cernet,known,438,bottleneck,0.48534658551216125,1689.298665412225,bottleneck,1689.298665412225,1689.298665412225,1706.1035573005688,1706.3849675790902,1711.1821351668773,1,6.5475829997012625,0.08604199956607772,8.270457999969949,10.469374999956926,1.0426669996377314,0.18025000008492498,39.87904200039338,26.596374998916872,78.64183299989236
cernet,known,439,bottleneck,0.6219860315322876,1655.2956916702756,bottleneck,1655.2956916702756,1655.2956916702756,1677.3194986709811,1663.0199230053302,1671.7836086125474,1,6.668750000244472,0.08587499996792758,8.074124999438936,10.629667000102927,0.8597500000178115,0.15700000039942097,39.8401250004099,26.475167000171496,78.41141700009757
cernet,known,440,gnn,0.5476380586624146,1625.0912312729533,sensitivity,1615.8408914591782,1624.3255097410342,1645.562131623432,1615.8408914591782,1625.091231272953,0,6.5629579994492815,0.09154200051852968,8.209249999708845,10.70104199970956,0.8672499998283456,0.15187500048341462,38.97937500005355,26.583916999697976,77.56208299997525
cernet,known,441,gnn,0.4208918511867523,1584.6793041538594,sensitivity,1565.7133967864324,1574.642371621802,1593.8520535913208,1565.7133967864324,1584.6793041538594,0,6.514665999930003,0.08312499994644895,8.008542000425223,10.752333000709768,0.9396670002388419,0.17483300052845152,38.198332999854756,26.473166001778736,76.67975000003935
cernet,known,442,gnn,0.34470996260643005,1535.4884568316204,gnn,1535.4884568316204,1545.3944043126314,1558.4139108824384,1545.388726621857,1535.4884568316204,1,6.349209000291012,0.08004199935385259,8.001665999472607,10.387500000433647,0.8415830006924807,0.15950000033626566,38.51908300021023,25.819500000579865,76.19608400000288
cernet,known,443,gnn,0.4189213216304779,1515.582525176194,bottleneck,1507.2550716143949,1507.2550716143949,1520.701038331866,1517.2820582508411,1515.582525176194,0,6.43083300019498,0.0931249996938277,8.012750000489177,10.370291999606707,0.8804999997664709,0.15620900012436323,39.64233399983641,25.943708999875525,77.58287499927974
cernet,known,444,bottleneck,0.8545430302619934,1473.1431984999667,bottleneck,1473.1431984999667,1473.1431984999667,1489.790530041045,1478.651864331647,1484.978821534712,1,6.582750000234228,0.08158299988281215,8.165250000274682,10.35566700011259,0.894249999873864,0.1552499998069834,39.04291600065335,26.23475000018516,77.4499580002157
cernet,known,445,gnn,0.6099177598953247,1442.3130788903832,bottleneck,1426.7318449009176,1426.7318449009176,1480.4057428677877,1480.4057430044536,1442.3130788903832,0,6.675666999399255,0.08683299984113546,8.295250000628585,10.861708999982511,0.8406249999097781,0.158791999638197,40.166125000723696,26.91887599939946,79.21575000000303
cernet,known,446,bottleneck,0.8379511833190918,1394.8743373131442,bottleneck,1394.8743373131442,1394.8743373131442,1434.6164182539671,1446.8146609229748,1409.395879646887,1,6.970417000047746,0.09020799916470423,8.362583000234736,10.572041999694193,0.8404999998674612,0.16033299925766187,38.770457999817154,26.996082998266502,78.3154580003611
cernet,known,447,bottleneck,0.8533549308776855,1358.942052858059,bottleneck,1358.942052858059,1358.942052858059,1402.382086526486,1378.8738281076403,1362.9066265005445,1,6.575957999302773,0.08408299981965683,8.032624999941618,10.336791000554513,0.8404159998463001,0.15150000035646372,38.184209000064584,26.021372999821324,76.39016699977219
cernet,known,448,bottleneck,0.9527297019958496,1366.52109266233,bottleneck,1366.52109266233,1366.52109266233,1437.7047545836344,1386.679640192101,1379.644042498335,1,6.495874999927764,0.08254099975602003,8.203207999940787,10.508917000151996,0.833500000226195,0.15950000033626566,39.10212499977206,26.283541000339028,77.33570900018094
cernet,known,449,bottleneck,0.9546379446983337,1344.156021453763,bottleneck,1344.156021453763,1344.156021453763,1415.6152947107948,1372.9590335210164,1350.395815060602,1,6.504250000034517,0.08033299945964245,8.034125000449421,10.40529100009735,0.849582999762788,0.15604199961671839,38.825249999717926,26.029623999420437,76.77666600011435
cernet,known,450,bottleneck,0.9668903350830078,1316.1735054007063,bottleneck,1316.1735054007063,1316.1735054007063,1384.1289637883503,1342.4756626104331,1318.3713298412115,1,6.3444999996136175,0.09200000022246968,8.082000000285916,10.14704199951666,0.8397089995924034,0.15045899999677204,40.14866699981212,25.655709999227838,77.85537500058126
cernet,known,451,bottleneck,0.9839847683906555,1325.080634138803,bottleneck,1325.080634138803,1325.080634138803,1366.1276513417563,1366.1276513417563,1336.6164217254814,1,6.683874999907857,0.08787500064499909,8.306165999783843,11.194291000720114,0.9467499994570971,0.18450000061420724,39.81874999954016,27.403457001128118,79.65595800033043
cernet,known,452,bottleneck,0.8869459629058838,1307.3906389791107,bottleneck,1307.3906389791107,1307.3906389791107,1384.4182919289524,1350.795451094316,1323.0732586167826,1,6.685667000056128,0.08474999958707485,8.127375000185566,10.617167000418704,0.8356250000360887,0.15545800033578416,39.9357920005059,26.506042000619345,78.73920899965015
cernet,known,453,bottleneck,0.9288336634635925,1318.1543943992913,gnn,1312.7771807442728,1318.1543943992913,1382.7605909347535,1366.789552116394,1312.7771807442728,0,6.4567079998596455,0.097707999884733,8.12099999984639,10.674082999685197,0.8742079999137786,0.15645800067431992,39.64487499979441,26.380164999864064,78.12870899942936
cernet,known,454,bottleneck,0.9431737661361694,1301.821690727158,bottleneck,1301.821690727158,1301.821690727158,1370.5184728940328,1336.6917000510048,1315.2952694754497,1,6.554249999680906,0.08366699967155,8.139499999742839,10.888167000302928,0.9729589992275578,0.1834579998103436,39.21783300029347,26.822000998436124,78.32650000000285
cernet,known,455,bottleneck,0.985903799533844,1316.6546542119147,bottleneck,1316.6546542119147,1316.6546542119147,1366.4855860392252,1367.5775288263956,1327.461164633518,1,7.04470799973933,0.09520799994788831,8.403249999901163,10.931582999546663,0.8830000006128103,0.15416699989145854,40.57183300028555,27.511915999639314,80.60904200010555
cernet,known,456,gnn,0.5246738791465759,1310.97579025019,bottleneck,1299.1036966008571,1299.1036966008571,1372.9409536997478,1372.9409536997478,1310.97579025019,0,6.738374999258667,0.09129199952440104,8.18462500046735,10.806792000039422,0.818333000097482,0.15029099995444994,39.724457999909646,26.789707999341772,78.71737499954179
cernet,known,457,bottleneck,0.9905129075050354,1307.817151154114,bottleneck,1307.817151154114,1307.817151154114,1371.9744489593656,1371.9744488885235,1323.442362680035,1,6.502332999843929,0.08462500045425259,8.27262500024517,10.583749999568681,1.149124999756168,0.19345800046721706,40.0759170006495,26.78591600033542,78.90204199975415
cernet,known,458,bottleneck,0.9934965372085571,1314.3990871509634,bottleneck,1314.3990871509634,1314.3990871509634,1385.666478061676,1369.1559327897762,1325.4136066693325,1,6.623083000704355,0.08950000028562499,8.055082999817387,10.624667000229238,0.8706250000614091,0.15287499991245568,40.06974999992963,26.41583300101047,78.28841699938494
cernet,known,459,bottleneck,0.9826122522354126,1343.182463524354,gnn,1342.8507156602066,1343.182463524354,1391.4135123712915,1391.413512325287,1342.8507156602066,0,6.915207999554696,0.09479199979978148,8.29337499999383,10.924707999947714,0.8898750002117595,0.16495799991389504,40.05729100026656,27.282915999421675,79.55599999968399
cernet,known,460,bottleneck,0.9562661051750183,1328.0423082037662,bottleneck,1328.0423082037662,1328.0423082037662,1379.250146420797,1377.198517994154,1344.894990601621,1,6.536707999657665,0.0809579996712273,8.803791999525856,11.317665999740711,0.9421670001756866,0.16570800016779685,41.358041999956185,27.846998998938943,81.48212500054797
cernet,known,461,bottleneck,0.9798495769500732,1331.4230202535355,bottleneck,1331.4230202535357,1331.4230202535357,1406.6535595575967,1389.8082729985808,1335.4062563955824,1,6.609291999666311,0.08412500028498471,8.239249999860476,11.350958000548417,0.9015830000862479,0.17970899989450118,40.352541000174824,27.364917000340938,80.07416700002068
cernet,known,462,bottleneck,0.9861057996749878,1350.0607384907828,bottleneck,1350.0607384907828,1350.0607384907828,1415.204295909149,1415.2042958375014,1360.6278470071122,1,6.733832999998413,0.08333300047524972,8.208916000512545,10.60925000001589,0.9146249994955724,0.19195799995941343,40.22449999956734,26.741915000457084,79.16566599942598
cernet,known,463,bottleneck,0.9848487973213196,1360.411969732011,bottleneck,1360.411969732011,1360.411969732011,1423.40326201121,1392.8939851984358,1373.3275389823557,1,6.828333000157727,0.08324999998876592,8.077665999735473,10.711457999605045,0.9029579996422399,0.15554099991277326,39.86050000003161,26.759205999042024,78.96995899955073
cernet,known,464,bottleneck,0.8580686450004578,1377.93012379119,bottleneck,1377.93012379119,1377.93012379119,1443.4095246022737,1425.8055434742578,1393.061243088902,1,6.527540999741177,0.09000000045489287,8.167707999746199,10.761624999759078,0.9062919998541474,0.15979199997673277,39.54208300001483,26.612957999532227,78.29020799999853
cernet,known,465,bottleneck,0.9858919978141785,1409.600476307877,bottleneck,1409.600476307877,1409.600476307877,1477.3948324839273,1477.3948325602207,1424.2959505460376,1,6.51091700001416,0.082208000094397,8.211333999497583,10.561500000221713,1.0770839999167947,0.16979200063360622,39.52795800068998,26.612835000378254,78.44533400020737
cernet,known,466,bottleneck,0.9860690832138062,1404.6536674319152,bottleneck,1404.6536674319152,1404.6536674319152,1464.6492866834003,1446.788377631721,1432.949408920142,1,6.728082999870821,0.0860840000314056,8.172249999915948,10.833958000148414,0.8917079994716914,0.15391600027214736,41.339791999234876,26.865998999710428,80.24420800029475
cernet,known,467,bottleneck,0.9863283038139343,1425.2396501920887,bottleneck,1425.239650192089,1425.239650192089,1467.8976397146544,1467.897639656067,1441.6236293478378,1,6.776916000490019,0.09291600053984439,8.128041999952984,10.84095799978968,0.8652500000607688,0.15245899976434885,39.4722080000065,26.856541000597645,78.43483299984655
cernet,known,468,bottleneck,0.9873661994934082,1478.5786887778136,bottleneck,1478.5786887778136,1478.5786887778136,1522.832008041173,1522.8320079513446,1499.4792158718371,1,6.440791999921203,0.08450000041193562,8.219374999498541,10.799792000398156,0.8168750000550062,0.14800000008108327,40.078332999655686,26.509334000365925,78.61333300024853
cernet,known,469,bottleneck,0.9847006797790527,1462.7687783333847,bottleneck,1462.7687783333847,1462.7687783333847,1531.5682561238605,1531.568256135783,1492.6121488312758,1,6.450417000451125,0.08350000007339986,7.961833000081242,10.357332999774371,0.8154999995895196,0.1494170001024031,38.99945800003479,25.81800000007206,76.73137499932636
cernet,known,470,bottleneck,0.9704321026802063,1503.3134004276349,bottleneck,1503.3134004276349,1503.3134004276349,1539.425931246311,1543.013877014068,1520.2913941750908,1,6.453541000155383,0.08054200043261517,7.977541000400379,10.421666999718582,0.810000000456057,0.158124999870779,38.35345800052892,25.901416001033795,76.0397499998362
cernet,known,471,bottleneck,0.9921797513961792,1554.3952709305227,bottleneck,1554.3952709305229,1554.3952709305229,1580.8973064104716,1589.4290858896206,1568.2995207916529,1,6.456915999478952,0.08116699973470531,7.963625000229513,10.35754199983785,0.8542080004190211,0.15033300041977782,38.98070800005371,25.863791000119818,76.62708299994847
cernet,known,472,bottleneck,0.9354872703552246,1601.1372913396249,bottleneck,1601.1372913396249,1601.1372913396249,1621.517533512721,1623.999322407298,1608.8060195297564,1,6.401624999853084,0.07887500032666139,7.927374999781023,10.547624999162508,0.8016669999051373,0.15066600008140085,38.72837500057358,25.907832999109814,76.46308299990778
cernet,known,473,bottleneck,0.9469382762908936,1615.6068712077815,bottleneck,1615.6068712077815,1615.6068712077815,1641.470047303196,1669.439910666301,1639.950263063385,1,6.414249999579624,0.08062500000960426,7.9669159995319205,10.31991600029869,0.8925829997679102,0.17379200016875984,38.69399999985035,25.84808199935651,76.45091700032935
cernet,known,474,bottleneck,0.9551687240600586,1673.8388409313272,bottleneck,1673.8388409313272,1673.8388409313272,1690.3266515460527,1706.826939488695,1696.708227358372,1,6.451540999478311,0.07866600026318338,8.038457999646198,10.300917000677146,0.8257079998656991,0.14420800016523572,38.60179200000857,25.839498000095773,76.20770900030038
cernet,known,475,bottleneck,0.9494741559028625,1728.4304562171,bottleneck,1728.4304562171,1728.4304562171,1752.3158593620356,1780.8807899841129,1758.76909560313,1,6.440000000111468,0.0777079994804808,7.935624999845459,10.524165999413526,0.8736660001886776,0.14712499978486449,37.94237499914743,25.998289998824475,75.80195799982903
cernet,known,476,bottleneck,0.7517334222793579,1780.038854001124,bottleneck,1780.038854001124,1780.038854001124,1796.5857010986165,1816.7833860892292,1795.6280152900813,1,6.504166000013356,0.07962500058056321,8.018665999770747,10.160625000025902,0.8398339996347204,0.14345900035550585,38.55237500010844,25.746375000380795,76.29816700045922
cernet,known,477,bottleneck,0.7327895164489746,1841.1289226849017,bottleneck,1841.1289226849017,1841.1289226849017,1861.795703661,1867.304481950231,1855.4461971363617,1,6.499832999907085,0.07987500066519715,8.075667000412068,10.37537499996688,0.9027910000440897,0.15420799991261447,38.140208999720926,26.087749000907934,76.18241700038197
cernet,known,478,bottleneck,0.6196972727775574,1884.645839919409,bottleneck,1884.645839919409,1884.645839919409,1885.96508934165,1910.6679832866785,1890.784613164037,1,6.520541000099911,0.08908400013751816,8.057708000706043,10.266583999509749,0.810708000244631,0.1470419992983807,38.05233299954125,25.891666999996232,75.76841700029036
cernet,known,479,bottleneck,0.8372520208358765,1919.3370608271646,bottleneck,1919.3370608271648,1919.3370608271648,1933.969255045899,1971.9966101848345,1946.250215002056,1,6.376166999871202,0.0809579996712273,8.019375000003492,10.64037499963888,0.8457500007352792,0.16466600027342793,39.55962500003807,26.12729100019351,77.41625000016938
cernet,known,480,bottleneck,0.8139662146568298,1955.141771349269,bottleneck,1955.141771349269,1955.141771349269,1982.7639052153404,2006.5551638163247,1976.916165369356,1,6.6054590006388025,0.08524999975634273,8.090874999652442,10.579374999906577,0.8584170000176528,0.15625000014551915,41.143792000184476,26.375626000117336,79.51116699950944
cernet,known,481,bottleneck,0.66376793384552,1984.555793632367,bottleneck,1984.555793632367,1984.555793632367,2014.163106120032,2047.816459991035,1988.1778485676616,1,6.418666000172379,0.07937499958643457,8.268790999863995,10.622417000377027,0.8451249996141996,0.15633299972250825,40.389499999946565,26.390706999336544,78.90899999983958
cernet,known,482,topk,0.6195691227912903,2050.1789233430018,bottleneck,2041.4470969756549,2041.4470969756549,2050.1789233430018,2088.1328190211493,2043.0731199846475,0,6.527874999846972,0.09145900003204588,8.176790999641526,10.336583000025712,0.8875419998730649,0.17683300029602833,40.095332999953825,26.19708299971535,78.32362499993906
cernet,known,483,gnn,0.5193501114845276,2096.4669467182553,bottleneck,2076.170660992052,2076.170660992052,2107.4728451462292,2134.429359298938,2096.4669467182553,0,6.688625000606407,0.08966599943960318,8.070582999607723,10.686499999792431,0.8807920003164327,0.14945800012355903,39.38083299999562,26.565623999886157,78.25933299955068
cernet,known,484,gnn,0.4157094955444336,2121.493752961892,gnn,2121.493752961892,2131.116768743902,2141.4085113041433,2180.7071578219093,2121.493752961892,1,6.499084000097355,0.08199999956559623,8.210791000237805,10.596832999908656,0.8208750004996546,0.15483400056837127,40.27849999965838,26.364417000877438,78.78483399963443
cernet,known,485,bottleneck,0.6579270362854004,2142.4394616956465,bottleneck,2142.4394616956465,2142.4394616956465,2165.553440477264,2227.6841848860595,2163.101307828843,1,6.633875000261469,0.08224999965023017,8.249292000073183,10.846416000276804,0.878292000379588,0.17041700084519107,39.66991700053768,26.860542001486465,78.89987500038842
cernet,known,486,topk,0.49851715564727783,2148.6722370344582,bottleneck,2122.2305234402147,2122.2305234402147,2148.6722370344582,2192.2766695228365,2152.9655306692503,0,6.658791000518249,0.08324999998876592,8.192833999601135,10.644750000210479,0.8733340000617318,0.15733399959572125,39.870499999778986,26.61029299997608,78.63191599972197
cernet,known,487,bottleneck,0.7680774927139282,2164.186655685441,bottleneck,2164.186655685441,2164.186655685441,2197.9881767106353,2222.2588608075553,2178.9809853236848,1,6.78633300049114,0.09687500005384209,8.416042000135349,10.83204100086732,0.871791999998095,0.1818330001697177,39.82733300017571,27.184916001715465,79.22162499926344
cernet,known,488,bottleneck,0.7133780121803284,2132.686938175059,bottleneck,2132.686938175059,2132.686938175059,2177.3650744242977,2234.0192335986767,2181.6974581645272,1,6.545458000800863,0.08895799965102924,8.289207999951032,10.64341700021032,0.8558750005249749,0.1506669996160781,40.04099999929167,26.573583000754297,78.79887499984761
cernet,known,489,bottleneck,0.9534784555435181,2195.8050204557558,bottleneck,2195.805020455756,2195.805020455756,2203.3130808721485,2261.4138049723133,2206.2939903923993,1,6.69887500043842,0.08533300024282653,8.120958000290557,10.652208999999857,0.8730839999770978,0.15508300020883325,39.75604100014607,26.58554200115759,78.51225000013073
cernet,known,490,bottleneck,0.9564791321754456,2157.2125916363593,bottleneck,2157.2125916363593,2157.2125916363593,2195.3337550934366,2248.434387377002,2206.868727265816,1,6.897958999616094,0.08816599984129425,8.35791600002267,11.107625000477128,0.9032910002133576,0.16287499965983443,40.16129200044816,27.517831999830378,80.24900000054913
cernet,known,491,bottleneck,0.6648876070976257,2150.9809468693597,bottleneck,2150.9809468693597,2150.9809468693597,2214.71952274306,2241.747323233697,2188.381530363248,1,6.563583000570361,0.08162499943864532,8.268457999292878,10.803125000165892,0.9189170004901825,0.14845799978502328,39.58412500014674,26.78416599974298,78.68387500002427
cernet,known,492,bottleneck,0.9333937764167786,2178.870876333403,bottleneck,2178.870876333403,2178.870876333403,2223.1392864061845,2250.7885061236584,2219.5161439617123,1,6.5610000001470326,0.08391699975618394,8.191040999918187,10.584540999843739,0.9075839998331503,0.1853339999797754,39.838833000430895,26.513416999478068,78.36704199962696
cernet,known,493,bottleneck,0.7814218401908875,2152.2227224729895,bottleneck,2152.2227224729895,2152.2227224729895,2180.8112905805156,2229.98680397599,2192.5818562272866,1,6.535375000567001,0.08274999981949804,8.067084000686009,10.658540999429533,0.9046249997481937,0.18158300008508377,39.88904200014076,26.42995800033532,78.4194160005427
cernet,known,494,bottleneck,0.959520161151886,2151.3180742613945,bottleneck,2151.3180742613945,2151.3180742613945,2209.758453788671,2228.86353365806,2194.5223466728703,1,6.664749999799824,0.08454199996776879,8.235333000811806,10.88999999956286,0.8677079995322856,0.16429100014647702,40.02120899986039,26.906623999821022,79.02766699953645
cernet,known,495,bottleneck,0.9727223515510559,2142.757124656843,bottleneck,2142.757124656843,2142.757124656843,2173.398771483825,2201.6147998863225,2182.1293807191246,1,6.605208000109997,0.08504200013703667,8.279665999907593,10.818624999956228,0.8232089994635317,0.16020900056901155,39.70291699988593,26.771959000143397,78.93820800018148
cernet,known,496,bottleneck,0.9605910181999207,2176.490279174762,bottleneck,2176.490279174762,2176.490279174762,2213.738629440575,2243.189933473415,2207.024895835207,1,6.690750000416301,0.08145799984049518,8.138250000229164,10.694749999856867,0.8646669994050171,0.15916699976514792,39.68516599979921,26.629041999512992,78.41499999994994
cernet,known,497,bottleneck,0.7968933582305908,2147.4848331532403,bottleneck,2147.4848331532403,2147.4848331532403,2208.6528949490335,2217.6099219340117,2170.852140162852,1,6.622375000006286,0.10737499997048872,8.266041999377194,10.550957999839738,0.8806249998087878,0.15708400042058202,39.662582999881124,26.584458999423077,78.43666600001598
cernet,known,498,bottleneck,0.9619086384773254,2182.782045668062,bottleneck,2182.782045668062,2182.782045668062,2214.709055075561,2249.5529762834267,2192.9038722907235,1,6.5002500004993635,0.07987500066519715,7.999292000022251,10.384915999566147,0.8027920002859901,0.14699999974254752,38.207874999898195,25.914125000781496,76.00229200033937
cernet,known,499,bottleneck,0.9637787938117981,2199.96792866705,bottleneck,2199.96792866705,2199.96792866705,2228.9980020560474,2260.9681113070355,2221.4069244308566,1,6.49658400016051,0.07687500055908458,8.112040999549208,10.402542000520043,0.8085830004347372,0.14945800012355903,38.617625000370026,26.046083001347142,76.74358399981429
rocketfuel_ebone,known,425,sensitivity,0.7896519899368286,429.17026407722676,bottleneck,429.17026406605,429.17026406605,429.17026419696174,429.1702640772267,429.17026410402633,0,1.9578330002332223,0.028791999284294434,2.426625000225613,3.994583000348939,0.7747079998807749,0.13337499967747135,28.756084000633564,9.315915999650315,41.89458300061233
rocketfuel_ebone,known,426,sensitivity,0.8719295263290405,434.4919414632842,sensitivity,434.4919414632842,434.4919415422335,434.4919417847435,434.4919414632842,434.4919414975749,1,1.9711250006366754,0.03537500015227124,2.388832999713486,4.14304199966864,0.7439159999194089,0.1310419993387768,26.865584000006493,9.413332999429258,40.12658299961913
